Latitude,Longitude,Mosquito_collection_year_end,IR_Test_%mortality
9.23307,36.93326,2013,97.9
9.23307,36.93326,2013,97.9
11.3481,37.97836,2013,71.7
11.3481,37.97836,2013,71.7
9.5,36.98333,2013,95.5
9.5,36.98333,2013,91
9.5,36.98333,2013,96.7
9.5,35.5,2013,90
9.5,36.98333,2013,95.5
9.5,36.98333,2013,91
9.5,35.5,2013,72
12.66666,39.75,2013,100
12.66666,39.75,2013,100
12.66666,39.75,2013,100
12.66666,39.75,2013,90
12.66666,39.75,2013,100
12.66666,39.75,2013,100
12.66666,39.75,2013,100
12.66666,39.75,2013,90
9.5,35.5,2013,72
4.30274,38.48339,2013,91
4.30274,38.48339,2013,95
13.61833,39.00166,2013,75
13.61833,39.00166,2013,75
9.23307,36.93326,2013,75.8
9.23307,36.93326,2013,75.8
7.63333,37.25,2013,93.8
12.95472,36.15527,2013,79.4
12.95472,36.15527,2013,79.4
8.63333,39.11666,2013,80.3
8.63333,39.11666,2013,80.3
8.63333,39.11666,2013,80.4
8.63333,39.11666,2013,80.4
8.63333,39.11666,2013,80.9
8.63333,39.11666,2013,80.9
10.83333,40,2013,82
10.83333,40,2013,82
8.53996,39.27198,2013,82.1
8.53996,39.27198,2013,82.1
8.53996,39.27198,2013,92.3
8.53996,39.27198,2013,98.9
8.53996,39.27198,2013,96.7
8.53996,39.27198,2013,92.3
8.53996,39.27198,2013,98.9
8.53996,39.27198,2013,96.7
8.63333,39.11666,2013,83.7
8.63333,39.11666,2013,83.7
10.83333,40,2013,86
10.83333,40,2013,86
4.30274,38.48339,2013,86
4.30274,38.48339,2013,86
9.5,35.5,2013,87
9.5,35.5,2013,87
10.83333,40,2013,89
10.83333,40,2013,89
9.5,35.5,2013,89
9.5,35.5,2013,89
8.852024,37.030058,2013,18
6.43458,37.746449,2013,24
7.943214,38.928213,2013,21
11.574209,37.361353,2013,43
6.43458,37.746449,2013,14
7.105873,36.675541,2013,16
8.527312,35.735426,2013,51
7.773734,37.227642,2013,26
8.789824,37.902855,2013,23
7.945374,38.930183,2013,36
11.574209,37.361353,2013,20
6.43458,37.746449,2013,33
7.945374,38.930183,2013,20
11.574209,37.361353,2013,55
6.43458,37.746449,2013,13
7.105873,36.675541,2013,9
8.527312,35.735426,2013,44
7.773734,37.227642,2013,15
8.789824,37.902855,2013,18
7.105873,36.675541,2013,12
7.773734,37.227642,2013,22
8.789824,37.902855,2013,19
8.526346,39.258309,2013,92
7.773734,37.227642,2013,94
9.166666,37,2013,76
8.527312,35.735426,2013,0
9.5,35.5,2013,72
8.333333,36.816667,2013,80
9.235553,40.753864,2013,100
8.333332,39.83333,2013,96
10.83333,37.166666,2013,11
11,36.666664,2013,100
10.190583,40.021833,2013,100
7.416667,41.383333,2013,100
12.954462,36.157256,2013,93
13.666664,38.916663,2013,100
12.666667,40.333333,2013,100
9.75,34.733333,2013,32
11.749999,36.183336,2013,47
9.383218,42.098752,2013,86
8.526346,39.258309,2013,99
7.773734,37.227642,2013,93
9.166666,37,2013,49
8.527312,35.735426,2013,100
9.5,35.5,2013,87
8.333333,36.816667,2013,81
9.235553,40.753864,2013,100
8.333332,39.83333,2013,91
10.83333,37.166666,2013,4
11,36.666664,2013,0
10.190583,40.021833,2013,72
7.416667,41.383333,2013,82
12.954462,36.157256,2013,79
13.666664,38.916663,2013,8
12.666667,40.333333,2013,100
9.75,34.733333,2013,41
11.749999,36.183336,2013,20
9.383218,42.098752,2013,91
8.526346,39.258309,2013,97
7.773734,37.227642,2013,95
9.166666,37,2013,98
8.527312,35.735426,2013,100
9.5,35.5,2013,90
8.333333,36.816667,2013,84
9.235553,40.753864,2013,100
8.333332,39.83333,2013,97
10.83333,37.166666,2013,39
11,36.666664,2013,0
10.190583,40.021833,2013,98
7.416667,41.383333,2013,86
12.954462,36.157256,2013,94
13.666664,38.916663,2013,100
12.666667,40.333333,2013,100
9.75,34.733333,2013,61
11.749999,36.183336,2013,58
9.383218,42.098752,2013,95
8.526346,39.258309,2013,82
7.773734,37.227642,2013,16
9.166666,37,2013,8
8.527312,35.735426,2013,98
9.5,35.5,2013,89
8.333333,36.816667,2013,80
9.235553,40.753864,2013,94
8.333332,39.83333,2013,70
10.83333,37.166666,2013,99
11,36.666664,2013,24
10.190583,40.021833,2013,97
7.416667,41.383333,2013,89
12.954462,36.157256,2013,100
13.666664,38.916663,2013,75
12.666667,40.333333,2013,90
9.75,34.733333,2013,35
11.749999,36.183336,2013,39
9.383218,42.098752,2013,86
10.52472,-2.81333,2013,98
9.58583,-0.90166,2013,24
9.58583,-0.90166,2013,24
9.43333,-1.06666,2013,24
9.43333,-1.06666,2013,24
10.4846,-0.11207,2013,90
9.43333,-1.06666,2013,34
9.43333,-1.06666,2013,34
9.34027,-0.81888,2013,36
9.34027,-0.81888,2013,36
10.4846,-0.11207,2013,90
10.52472,-2.81333,2013,98
9.43333,-1.06666,2013,53
9.43333,-1.06666,2013,53
9.55166,-0.72944,2013,54
9.55166,-0.72944,2013,54
10.4846,-0.11207,2013,60
10.4846,-0.11207,2013,60
10.45527,0.06527,2013,62
10.45527,0.06527,2013,62
9.55166,-0.72944,2013,69
9.55166,-0.72944,2013,69
9.58583,-0.90166,2013,75
9.58583,-0.90166,2013,75
10.45527,0.06527,2013,78
10.45527,0.06527,2013,78
-0.50585,34.73359,2013,96
-0.50585,34.73359,2013,92
-0.1,34.25,2013,93
0.53333,34.25,2013,100
-0.50585,34.73359,2013,96
-0.50585,34.73359,2013,92
-0.18333,34.91666,2013,96
0.57068,34.5616,2013,45
0.57068,34.5616,2013,45
-0.84638,35.53611,2013,55
-0.843354,34.157367,2013,55
0.57068,34.5616,2013,56
0.57068,34.5616,2013,56
0.5695,34.5584,2013,58
-0.3138,34.2725,2013,60
-0.3138,34.2725,2013,60
0.62785,34.33255,2013,92
0.62785,34.33255,2013,100
0.5695,34.5584,2013,66
-0.28333,34.95,2013,66
-0.28333,34.95,2013,66
-0.18333,34.91666,2013,96
-0.1,34.25,2013,93
0.5695,34.5584,2013,70
-0.84638,35.53611,2013,70
0.0731,34.6522,2013,70
-0.843354,34.157367,2013,70
-0.3138,34.2725,2013,71
-0.3138,34.2725,2013,71
-0.0408,34.6324,2013,75
0.1644,34.7503,2013,75
0.1644,34.7503,2013,75
-0.28333,34.95,2013,76
-0.28333,34.95,2013,76
-0.0408,34.6324,2013,76
0.0731,34.6522,2013,76
0.1007,34.6519,2013,76
0.1644,34.7503,2013,77
-0.0749,34.6663,2013,78
0.0731,34.6522,2013,78
0.1007,34.6519,2013,78
0.1007,34.6519,2013,79
-0.1,34.25,2013,80
-0.1,34.25,2013,80
-0.0749,34.6663,2013,82
-0.18333,34.91666,2013,84
-0.18333,34.91666,2013,84
0.53333,34.25,2013,92
-0.1744,34.9203,2013,87
-0.1744,34.9203,2013,87
-0.0749,34.6663,2013,87
-0.1744,34.9203,2013,88
-3.14406,39.91418,2013,96
-3.14406,39.91418,2013,92
-3.145,40.08,2013,94.5
-0.4667,34.85,2013,96
-3.145,40.08,2013,99.5
-3.159571,40.032434,2013,100
-3.159571,40.032434,2013,100
-3.13083,39.7188,2013,91
-2.99424,40.14123,2013,100
-2.99424,40.14123,2013,100
-3.38,39.51,2013,100
-3.73208,39.76491,2013,100
-3.159571,40.032434,2013,100
-3.38,39.51,2013,100
-3.38,39.51,2013,100
-3.73208,39.76491,2013,100
-3.159571,40.032434,2013,100
-3.38,39.51,2013,100
-0.5047,34.917,2013,70
-0.43,34.21,2013,92
0.073006,34.243256,2013,76
-0.4667,34.85,2013,92
-0.5047,34.917,2013,55
-0.43,34.21,2013,100
0.073006,34.243256,2013,66
-0.5047,34.917,2013,73.3
0.654128,34.525475,2013,72.7
0.654128,34.525475,2013,52.2
0.729869,34.367117,2013,38.8
0.758992,34.590186,2013,60
0.705198,34.335397,2013,87
0.650767,34.325486,2013,100
0.552501667,34.24511833,2013,80
0.518991667,34.24447833,2013,96.4
0.630803333,34.375545,2013,99.2
0.587095,34.234043,2013,100
-0.061148333,34.33484833,2013,69
-0.029941667,34.01295333,2013,95.9
-0.105486667,34.16853167,2013,69.8
-0.336608,34.35198,2013,70
-0.21855,34.30245167,2013,90.2
-0.394503333,34.29017,2013,85.7
-0.328158333,34.26666,2013,83.3
-0.195601667,34.17508833,2013,100
-0.059766667,34.093225,2013,79.6
-0.28638,35.03971667,2013,88
-0.12807,35.09510333,2013,60
-0.32034,34.90630333,2013,95.7
-0.085951667,35.00320167,2013,80
-0.227373333,34.89605667,2013,96.8
-0.179825,35.26651,2013,87.5
-0.147186667,35.20697667,2013,100
-0.356857,34.683213,2013,86.8
-0.38281,34.648382,2013,60.6
-0.43839,34.506933,2013,97
-0.441923,34.618988,2013,98
-0.356302,34.752652,2013,92
-0.359508,34.46602,2013,97
-0.422272,34.565372,2013,92
-0.348348,34.790085,2013,76
-0.352095,34.774177,2013,66.7
-0.431778,34.481603,2013,96
-0.392017,34.62611,2013,97.8
-0.404915,34.54733,2013,88.5
0.617253,34.547564,2013,56
0.094367,34.384239,2013,66
-3.14406,39.91418,2013,93
-3.145,40.08,2013,95.5
-0.11,34.55,2013,84
-3.159571,40.032434,2013,100
-3.13083,39.7188,2013,77
-2.99424,40.14123,2013,100
-3.38,39.44,2013,100
-3.88209,39.71819,2013,100
-3.38,39.51,2013,100
-3.145,40.08,2013,45.5
-3.38,39.44,2013,100
-3.88209,39.71819,2013,100
-3.38,39.51,2013,100
-3.145,40.08,2013,48
-0.31,34.27,2013,60
0.34,34.34,2013,45
-0.6,34.15,2013,80
-0.11,34.55,2013,96
-0.31,34.27,2013,71
0.34,34.34,2013,56
-0.6,34.15,2013,93
-0.5047,34.917,2013,54.7
0.654128,34.525475,2013,74.7
0.758558,34.616878,2013,62.5
0.729869,34.367117,2013,75.3
-0.844761,34.158136,2013,95.5
0.620475,34.241442,2013,100
0.613963,34.22643,2013,82.1
0.667475,34.340852,2013,100
0.701947,34.381232,2013,90
0.705825,34.39732833,2013,92
0.587095,34.234043,2013,89.8
0.683337,34.38842,2013,73.3
-0.084321667,34.33527833,2013,71.2
0.01118,34.110645,2013,86
-0.029941667,34.01295333,2013,74.1
-0.238783333,34.25207167,2013,84.9
-0.336608,34.35198,2013,66.7
-0.21855,34.30245167,2013,80
-0.179551667,34.369035,2013,94.4
-0.34709,34.29523667,2013,88.9
-0.195601667,34.17508833,2013,64.9
-0.16501,34.42803667,2013,94.2
-0.081546667,34.17182167,2013,97.3
-0.187436667,35.02238667,2013,84
-0.12807,35.09510333,2013,80
-0.085951667,35.00320167,2013,71.1
-0.227373333,34.89605667,2013,92.6
-0.227373333,34.89605667,2013,50
-0.204663333,34.91092833,2013,77.5
-0.156286667,35.187495,2013,95.6
-0.356857,34.683213,2013,86.5
-0.38281,34.648382,2013,98.3
-0.43839,34.506933,2013,100
-0.441923,34.618988,2013,96.2
-0.355973,34.702345,2013,98.1
-0.356302,34.752652,2013,98.4
-0.422272,34.565372,2013,99.2
-0.348348,34.790085,2013,96
-0.352095,34.774177,2013,97.1
-0.431778,34.481603,2013,100
-0.392017,34.62611,2013,95.5
0.617253,34.547564,2013,45
0.094367,34.384239,2013,76
6.92611,-9.62527,2013,14.8
6.92611,-9.62527,2013,15
6.92611,-9.62527,2013,23
6.92611,-9.62527,2013,23
6.94222,-10.27388,2013,34
6.94222,-10.27388,2013,34.3
-20.76666,47.33333,2013,100
-20.76666,47.33333,2013,100
-20.76666,47.33333,2013,99
-20.76666,47.33333,2013,100
-20.76666,47.33333,2013,100
-20.76666,47.33333,2013,100
-20.331,46.4813,2013,100
-20.331,46.4813,2013,100
-20.331,46.4813,2013,99
-20.331,46.4813,2013,97
-20.331,46.4813,2013,100
-20.331,46.4813,2013,97
-19.83333,46.85,2013,100
-19.83333,46.85,2013,100
-19.83333,46.85,2013,100
-19.83333,46.85,2013,100
-25.03333,46.38333,2013,100
-25.03333,46.38333,2013,100
-25.03333,46.38333,2013,100
-25.03333,46.38333,2013,99
-25.03333,46.38333,2013,100
-25.03333,46.38333,2013,99
-25.0325,46.98305,2013,95
-25.0325,46.98305,2013,100
-25.0325,46.98305,2013,100
-25.0325,46.98305,2013,94
-25.0325,46.98305,2013,95
-13.2,49.05,2013,100
-13.2,49.05,2013,100
-13.2,49.05,2013,100
-18.81972,49.56888,2013,100
-18.81972,49.56888,2013,100
-18.81972,49.56888,2013,100
-18.81972,49.56888,2013,100
-18.31722,47.11611,2013,100
-18.31722,47.11611,2013,100
-18.31722,47.11611,2013,100
-18.31722,47.11611,2013,100
-18.31722,47.11611,2013,100
-18.31722,47.11611,2013,100
-25.0325,46.98305,2013,100
-25.0325,46.98305,2013,100
-25.0325,46.98305,2013,94
-25.0325,46.98305,2013,95
-18.81972,49.56888,2013,100
-18.81972,49.56888,2013,100
-18.81972,49.56888,2013,100
-19.83333,46.85,2013,82
-19.83333,46.85,2013,82
-19.83333,46.85,2013,100
-19.83333,46.85,2013,100
-19.83333,46.85,2013,100
-19.83333,46.85,2013,82
-18.81972,49.56888,2013,84
-18.81972,49.56888,2013,84
-18.81972,49.56888,2013,84
-20.76666,47.33333,2013,100
-20.76666,47.33333,2013,99
-20.76666,47.33333,2013,100
-20.76666,47.33333,2013,100
-18.31722,47.11611,2013,100
-18.31722,47.11611,2013,100
-18.31722,47.11611,2013,100
-18.31722,47.11611,2013,100
-18.31722,47.11611,2013,100
-18.81777,47.43361,2013,100
-18.81777,47.43361,2013,100
-18.81777,47.43361,2013,99
-18.81777,47.43361,2013,100
-18.81777,47.43361,2013,100
-18.81777,47.43361,2013,100
-18.81777,47.43361,2013,100
-20.331,46.4813,2013,100
-20.331,46.4813,2013,99
-20.331,46.4813,2013,97
-20.331,46.4813,2013,100
-15.06665,35.22543,2013,53
-14.9762,35.2257,2013,91
-15.1103,35.1926,2013,83
-15.06665,35.22543,2013,65
-15.07508,35.51821,2013,6
12.86666,-7.56666,2013,13
12.86666,-7.56666,2013,13
12.95,-5.75,2013,38
12.95,-5.75,2013,38
13.0683,-6.82792,2013,45
13.0683,-6.82792,2013,45
12.86666,-7.56666,2013,98
13.0683,-6.82792,2013,50
13.0683,-6.82792,2013,50
12.86666,-7.56666,2013,98
12.95,-5.75,2013,77
12.95,-5.75,2013,77
-17.266,38.14499,2013,97
-17.266,38.14499,2013,95
-17.603,36.814001,2013,100
-17.329,35.591,2013,97
-17.329,35.591,2013,95
13.45,2.116667,2013,43
13.307007,7.160172,2013,84
13.755862,7.986535,2013,77.33
13.71221,9.159453,2013,18.67
14.648952,2.145024,2013,8
15.464294,6.2854,2013,72.97
11.88526,3.454884,2013,40
13.45,2.116667,2013,16
13.307007,7.160172,2013,35
13.755862,7.986535,2013,20
14.648952,2.145024,2013,32
15.464294,6.2854,2013,70.48
11.88526,3.454884,2013,89.33
13.45,2.116667,2013,9
13.307007,7.160172,2013,28.75
13.755862,7.986535,2013,37.33
13.71221,9.159453,2013,17.33
14.648952,2.145024,2013,7
15.464294,6.2854,2013,55
13.45,2.116667,2013,25.33
13.307007,7.160172,2013,3.37
13.71221,9.159453,2013,17.67
14.648952,2.145024,2013,20
15.464294,6.2854,2013,46.67
11.88526,3.454884,2013,85.33
13.45,2.116667,2013,77.5
13.307007,7.160172,2013,27.5
13.755862,7.986535,2013,45
13.71221,9.159453,2013,10.67
14.648952,2.145024,2013,8
15.464294,6.2854,2013,41
11.88526,3.454884,2013,61.33
12.22416,7.33611,2013,15
12.22416,7.33611,2013,15
8.570515,8.308844,2013,28
12.22416,7.33611,2013,28
8.570515,8.308844,2013,33
12.22416,7.33611,2013,33
8.1211,8.1816,2013,37
8.1211,8.1816,2013,37
8.1211,8.1816,2013,44
8.1211,8.1816,2013,44
8.570515,8.308844,2013,100
12.22416,7.33611,2013,68.8
12.22416,7.33611,2013,68.8
12.22416,7.33611,2013,72.5
12.22416,7.33611,2013,72.5
8.1211,8.1816,2013,80
8.1211,8.1816,2013,80
12.22416,7.33611,2013,100
5.21508,7.67106,2013,100
5.21508,7.67106,2013,100
5.21508,7.67106,2013,98.7
5.214361,7.718199,2013,100
5.214361,7.718199,2013,100
5.214361,7.718199,2013,98.9
5.16506,7.67252,2013,100
5.16506,7.67252,2013,100
5.16506,7.67252,2013,100
5.14689,7.74239,2013,100
5.14689,7.74239,2013,100
5.14689,7.74239,2013,100
12.3,9.9333,2013,35
12.35,9.9833,2013,29
12.3333,9.9333,2013,20
-2.6207,29.8999,2013,35
-2.6207,29.8999,2013,35
-2.18,30.2239,2013,99
-2.18,30.2239,2013,95
-2.18,30.2239,2013,98
-2.18,30.2239,2013,97
-2.41361,28.9325,2013,99
-2.41361,28.9325,2013,96
-2.41361,28.9325,2013,97
-2.41361,28.9325,2013,100
-2.26666,29.85,2013,90
-2.26666,29.85,2013,95
-2.20333,29.56111,2013,90
-2.6207,29.8999,2013,50
-2.6207,29.8999,2013,50
-1.4459,30.252,2013,57
-1.4459,30.252,2013,57
-2.6207,29.8999,2013,58
-2.6207,29.8999,2013,58
-2.5969,29.0073,2013,97
-2.5969,29.0073,2013,90
-2.6207,29.8999,2013,64
-2.6207,29.8999,2013,64
-2.5969,29.0073,2013,97
-2.5969,29.0073,2013,90
-2.41361,28.9325,2013,99
-2.41361,28.9325,2013,100
-2.41361,28.9325,2013,96
-2.41361,28.9325,2013,97
-1.4459,30.252,2013,66
-1.4459,30.252,2013,66
-2.348,29.9195,2013,94
-2.348,29.9195,2013,94
-2.348,29.9195,2013,90
-2.28567,29.95237,2013,90
-2.28567,29.95237,2013,95
-2.26666,29.85,2013,90
-2.26666,29.85,2013,95
-2.20333,29.56111,2013,90
-2.18,30.2239,2013,99
-2.18,30.2239,2013,97
-2.18,30.2239,2013,95
-2.18,30.2239,2013,98
-2.348,29.9195,2013,94
-2.348,29.9195,2013,90
-1.30364,30.3187,2013,74
-1.30364,30.3187,2013,74
-1.30364,30.3187,2013,76
-1.30364,30.3187,2013,76
-1.30364,30.3187,2013,76
-1.30364,30.3187,2013,76
-2.348,29.9195,2013,94
-2.28567,29.95237,2013,77
-2.28567,29.95237,2013,77
-2.20333,29.56111,2013,80
-2.20333,29.56111,2013,80
-2.28567,29.95237,2013,95
-2.28567,29.95237,2013,90
-1.4459,30.252,2013,81
-1.4459,30.252,2013,81
-1.30364,30.3187,2013,82
-1.4459,30.252,2013,82
-1.4459,30.252,2013,82
-1.30364,30.3187,2013,82
-2.20333,29.56111,2013,85
-2.20333,29.56111,2013,85
-2.26666,29.85,2013,86
-2.26666,29.85,2013,86
-2.28567,29.95237,2013,87
-2.28567,29.95237,2013,87
-2.20333,29.56111,2013,88
-2.5969,29.0073,2013,88
-2.5969,29.0073,2013,88
-2.20333,29.56111,2013,88
-2.5969,29.0073,2013,89
-2.5969,29.0073,2013,89
-2.348,29.9195,2013,89
-2.348,29.9195,2013,89
-2.30019,30.786383,2013,63
-2.285673,29.952372,2013,72
-2.225472,29.650678,2013,93
-2.32749,29.135056,2013,85
-2.00857,30.135835,2013,75
-2.054672,29.605,2013,100
-2.521091,29.686128,2013,43
-2.596271,29.005057,2013,87
-2.496977,29.480615,2013,95
-1.444722,30.2556,2013,57
-2.68521,29.564416,2013,98
-1.800786,30.503438,2013,78
-2.30019,30.786383,2013,84
-2.285673,29.952372,2013,95
-2.225472,29.650678,2013,91
-2.32749,29.135056,2013,92
-2.00857,30.135835,2013,97
-2.054672,29.605,2013,100
-2.521091,29.686128,2013,63
-2.596271,29.005057,2013,90
-2.496977,29.480615,2013,100
-1.444722,30.2556,2013,66
-2.68521,29.564416,2013,94
-1.800786,30.503438,2013,92
-2.30019,30.786383,2013,74
-2.285673,29.952372,2013,88
-2.225472,29.650678,2013,97
-2.32749,29.135056,2013,89
-2.00857,30.135835,2013,82
-2.054672,29.605,2013,100
-2.521091,29.686128,2013,67
-2.596271,29.005057,2013,97
-2.496977,29.480615,2013,100
-1.444722,30.2556,2013,81
-2.68521,29.564416,2013,98
-1.800786,30.503438,2013,90
14.48333,-16.4,2013,100
14.21516,-13.43297,2013,92.7
14.38638,-16.40166,2013,100
13.91666,-15.91666,2013,94
13.98255,-14.55845,2013,100
13.98333,-14.8,2013,100
13.98333,-14.8,2013,96
14.10583,-15.55055,2013,91
14.75,-16.5,2013,98
13.49998,-15.04994,2013,93.1
13.49998,-15.04994,2013,98
13.49998,-15.04994,2013,97
13.14756,-14.11483,2013,94
14.80452,-16.92426,2013,94
14.80452,-16.92426,2013,95
14.80452,-16.92426,2013,95
16.4613,-15.68757,2013,94
13.49998,-15.04994,2013,98
13.49998,-15.04994,2013,97
13.49998,-15.04994,2013,93
14.48333,-16.4,2013,100
14.48333,-16.4,2013,100
13.91666,-15.91666,2013,90
14.21516,-13.43297,2013,55
14.215158,-13.432969,2013,55
13.14756,-14.11483,2013,94.3
13.91666,-15.91666,2013,59
14.80129,-16.92255,2013,94
14.215158,-13.432969,2013,93
13.98333,-14.8,2013,100
13.98333,-14.8,2013,96
14.10583,-15.55055,2013,67
13.98255,-14.558458,2013,100
14.10583,-15.55055,2013,67
14.43,-16.5,2013,68
14.43,-16.5,2013,68.4
16.4613,-15.68757,2013,69.5
13.49668,-13.60629,2013,70
13.49998,-15.04994,2013,70
13.49998,-15.04994,2013,70
13.49668,-13.60629,2013,70
13.49668,-13.60629,2013,70
13.49668,-13.60629,2013,70.4
16.4613,-15.68757,2013,71.7
13.49668,-13.60629,2013,72
16.4613,-15.68757,2013,72
14.10583,-15.55055,2013,72.6
14.10583,-15.55055,2013,73
13.14756,-14.11483,2013,74
13.14756,-14.11483,2013,74
14.10583,-15.55055,2013,91
14.80452,-16.92426,2013,75
14.43,-16.5,2013,76
14.43,-16.5,2013,76
14.38638,-16.40166,2013,100
14.21516,-13.43297,2013,78
14.215158,-13.432969,2013,78
14.5,-17,2013,79
14.5,-17,2013,79
16.4613,-15.68757,2013,79
13.49998,-15.04994,2013,79.4
16.4613,-15.68757,2013,79.4
14.10583,-15.55055,2013,80.2
13.98255,-14.558458,2013,83
13.98255,-14.55845,2013,83.1
14.75,-16.5,2013,98
14.21516,-13.43297,2013,86.9
13.98333,-14.8,2013,87.6
13.91666,-15.91666,2013,88
14.10583,-15.55055,2013,88
13.91666,-15.91666,2013,88
14.80129,-16.92255,2013,94
14.80452,-16.92426,2013,95
14.80452,-16.92426,2013,94
14.80452,-16.92426,2013,95
13.98333,-14.8,2013,88
14.10583,-15.55055,2013,88
16.4613,-15.68757,2013,94.3
16.4613,-15.68757,2013,88.3
14.21516,-13.43297,2013,89
14.43,-16.5,2013,89
13.91666,-15.91666,2013,89
13.91666,-15.91666,2013,89
14.215158,-13.432969,2013,89
13.91666,-15.91666,2013,89.6
15.961622,32.565553,2013,43
15.303515,32.595486,2013,70
15.303515,32.595486,2013,97
15.303515,32.4704248,2013,100
15.303515,32.4704248,2013,99
15.435845,32.478188,2013,91
15.520265,32.680973,2013,95
15.520265,32.680973,2013,97
15.520265,32.680973,2013,100
15.547999,32.5663138,2013,100
15.547999,32.5663138,2013,100
15.547999,32.5663138,2013,100
15.5724428,32.5090598,2013,92
15.6609568,32.5238008,2013,90
15.435845,32.478188,2013,88
15.303515,32.4704248,2013,89
15.884154,32.5351038,2013,89
-4.948346,39.864344,2013,13
-4.948346,39.864344,2013,13
-5.300001,39.799995,2013,18.3
-5.307331,39.771088,2013,18.3
-3.3388,36.7826,2013,34
-3.3388,36.7826,2013,34
-5.999711,39.188595,2013,36
-3.5,32.36,2013,100
-3.5,32.36,2013,100
-3.5,32.36,2013,100
-6.44222,38.90416,2013,41
-6.44222,38.90416,2013,41
-2.51222,30.65583,2013,100
-6.090349,39.224563,2013,45.7
-6.5,36.59,2013,98
-6.5,36.59,2013,96
-6.44222,38.90416,2013,100
-6.44222,38.90416,2013,100
-5.5,34.5,2013,100
-5.5,34.5,2013,100
-5.5,34.5,2013,100
-3.21,37.2,2013,54
-3.21,37.2,2013,57
-3.21,37.2,2013,57
-6.203431,39.207612,2013,57.1
-3.21,37.2,2013,60
-6.203409,39.207669,2013,60.5
-4.91589,32.83299,2013,100
-4.91589,32.83299,2013,100
-4.9,35.78333,2013,90
-4.9,35.78333,2013,91
-4.57666,30.1025,2013,98
-4.57666,30.1025,2013,100
-4.948211,39.787777,2013,63
-9.52963,33.87896,2013,100
-9.52963,33.87896,2013,93
-8.45,32.45,2013,100
-8.39215,36.52632,2013,100
-2.51222,30.65583,2013,100
-2.51222,30.65583,2013,100
-2.51222,30.65583,2013,100
-4.10107,35.79504,2013,65
-9.52963,33.87896,2013,93
-3.3388,36.7826,2013,67
-6.138619,39.269295,2013,67
-5.027213,39.772251,2013,67.1
-2.3,33.3,2013,100
-2.3,33.3,2013,100
-6.090359,39.22456,2013,69.3
-8.39215,36.52632,2013,100
-5.533333,38.933333,2013,71.8
-5.1,38.47,2013,72
-5.1,38.47,2013,72
-5.533333,38.933333,2013,74.5
-6.233333,39.35,2013,75
-1.5,33.8,2013,75
-5.300001,39.799995,2013,76
-5.307331,39.771088,2013,76.1
-6.178018,39.365942,2013,76.5
-4.948211,39.787777,2013,77.1
-4.948469,39.787957,2013,77.1
-5.216667,38.649989,2013,77.7
-4.10107,35.79504,2013,78
-6.71377,39.21003,2013,78
-6.5,36.59,2013,78
-2.6,33.45,2013,78
-2.3,33.3,2013,78
-6.138619,39.269295,2013,78.9
-6.233333,39.35,2013,98
-4.10107,35.79504,2013,81
-5.999711,39.188595,2013,82
-5.216617,39.820994,2013,82.4
-8.39215,36.52632,2013,83
-4.9,35.78333,2013,84
-6.71377,39.21003,2013,85
-5.1,38.47,2013,86
-1.5,33.8,2013,100
-1.5,33.8,2013,100
-5.10242,38.4755,2013,87
-8.45,32.45,2013,87
-6.71377,39.21003,2013,89
-4.57666,30.1025,2013,89
-8.45,32.45,2013,89
-3.35,37.33333,2013,89.68
-3.35,37.33333,2013,69.96
6.162802,1.281681,2013,32
6.170657,1.234669,2013,53
6.132625,1.2023,2013,55
6.162802,1.281681,2013,38
6.170657,1.234669,2013,50
6.132625,1.2023,2013,25
1.43224,31.05338,2013,18
1.43224,31.05338,2013,18
0.0977278,32.5556194,2013,21
0.22433,32.44845,2013,21
0.0977278,32.5556194,2013,24
0.22433,32.44845,2013,24
0.61646,34.1453,2013,26
0.61646,34.1453,2013,26
-0.81931,29.72745,2013,27
-0.81931,29.72745,2013,27
-0.81931,29.72745,2013,31
-0.81931,29.72745,2013,31
0.61646,34.1453,2013,35
0.61646,34.1453,2013,37
0.61646,34.1453,2013,37
0.61646,34.1453,2013,40
0.61646,34.1453,2013,42
0.61646,34.1453,2013,42
0.0977278,32.5556194,2013,44
0.22433,32.44845,2013,44
0.61646,34.1453,2013,45
0.61646,34.1453,2013,45
-0.81931,29.72745,2013,53
-0.81931,29.72745,2013,53
1.98021,32.53182,2013,56
1.98021,32.53182,2013,56
3.26629,32.79636,2013,58
3.26629,32.79636,2013,58
0.0977278,32.5556194,2013,60
0.22433,32.44845,2013,60
-0.81931,29.72745,2013,61
-0.81931,29.72745,2013,61
1.98021,32.53182,2013,82
1.98021,32.53182,2013,82
1.98021,32.53182,2013,84
1.98021,32.53182,2013,84
1.98021,32.53182,2013,85
1.98021,32.53182,2013,85
-13.3833333,28.7833333,2013,40.7
-10.2833333,33.2833333,2013,94
-13.3833333,28.7833333,2013,64.7
-12.5833333,28.3333333,2013,81.4
-12.3333333,27.7833333,2013,85.2
-12.5833333,28.3333333,2013,86.5
-16.326,29.6043,2013,94
-16.326,29.6043,2013,90
-17.39694,32.22666,2013,100
-17.39694,32.22666,2013,91
-17.22138,32.36472,2013,100
-17.22138,32.36472,2013,90.8
-17.03333,29.88333,2013,93.8
-17.03333,29.88333,2013,90
-17.39694,32.22666,2013,100
-17.39694,32.22666,2013,91
